,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,group,policy,mcdm_tuples
849740,849740,13180940,2999,False,5,5,100,7.7e-05,0.680556,1.344938,93,SELU(),399,0.72619,0.708239,0.680556,0.661689,0.716049,0.697587,0.611111,0.595519,True,0.030422666666666636,libras_move,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
856793,856793,13187993,2584,False,1,1,85,8.2e-05,0.541667,1.440974,90,SELU(),384,0.698413,0.678911,0.541667,0.51146,0.666667,0.644575,0.722222,0.704175,False,0.10449733333333329,libras_move,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
857791,857791,13188991,3195,False,7,7,96,7.7e-05,0.708333,1.383205,90,SELU(),395,0.694444,0.674893,0.708333,0.692495,0.697531,0.678207,0.583333,0.556575,False,0.00925933333333336,libras_move,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
863359,863359,13194559,2498,False,0,0,99,7.8e-05,0.694444,1.294396,92,SELU(),398,0.706349,0.687348,0.694444,0.67825,0.697531,0.679014,0.611111,0.590473,False,0.007936666666666703,libras_move,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
870566,870566,13201766,2782,False,3,3,83,7.7e-05,0.666667,1.633459,80,SELU(),382,0.698413,0.679743,0.666667,0.650458,0.682099,0.662876,0.611111,0.589983,False,0.02116399999999996,libras_move,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
876794,876794,13207994,2986,False,5,5,87,8.1e-05,0.666667,1.514625,94,SELU(),386,0.702381,0.686998,0.666667,0.649098,0.691358,0.674466,0.611111,0.591314,False,0.02380933333333335,libras_move,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
883533,883533,13214733,3093,False,6,6,94,8.1e-05,0.652778,1.355781,93,SELU(),393,0.702381,0.683898,0.652778,0.636116,0.685185,0.665737,0.638889,0.617284,False,0.03306866666666671,libras_move,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
888749,888749,13219949,2490,False,0,0,91,8.3e-05,0.652778,1.40938,99,SELU(),390,0.702381,0.683753,0.652778,0.636242,0.691358,0.67431,0.638889,0.627713,True,0.03306866666666671,libras_move,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
890847,890847,13222047,2683,False,2,2,84,7.8e-05,0.680556,1.426488,84,SELU(),383,0.690476,0.67283,0.680556,0.662582,0.688272,0.670022,0.583333,0.560441,False,0.006613333333333286,libras_move,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
901583,901583,13232783,2491,False,0,0,92,7.9e-05,0.569444,1.531353,90,SELU(),391,0.722222,0.704769,0.569444,0.542193,0.685185,0.664687,0.527778,0.501741,False,0.10185200000000005,libras_move,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
903375,903375,13234575,2592,False,1,1,93,8.4e-05,0.694444,1.32151,99,SELU(),392,0.714286,0.696213,0.694444,0.67636,0.709877,0.691185,0.555556,0.532821,False,0.013228000000000018,libras_move,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1010493,1010493,13341693,5362,False,5,5,63,9e-06,0.833333,0.469494,68,Tanh(),662,0.776718,0.240597,0.833333,0.489977,0.792285,0.348862,0.77027,0.310353,False,0.037743333333333316,blood-transfusion-service-center,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1013789,1013789,13344989,4806,False,0,0,7,4.9e-05,0.765101,0.556557,0,Tanh(),606,0.76,0.0,0.765101,0.0,0.761128,0.0,0.77027,0.0,False,0.0034006666666666816,blood-transfusion-service-center,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1020804,1020804,13352004,2704,False,3,3,5,4.1e-05,0.786667,0.518018,10,SELU(),304,0.770992,0.212787,0.786667,0.311498,0.774481,0.274491,0.743243,0.120232,False,0.010449999999999996,blood-transfusion-service-center,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1026411,1026411,13357611,4251,False,2,2,52,1.1e-05,0.786667,0.474526,79,Sigmoid(),551,0.772901,0.205483,0.786667,0.302645,0.783383,0.275863,0.77027,0.153585,False,0.00917733333333337,blood-transfusion-service-center,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1032339,1032339,13363539,4951,False,1,1,52,1.3e-05,0.82,0.493096,54,Tanh(),651,0.791985,0.321168,0.82,0.454028,0.795252,0.353181,0.743243,0.073159,False,0.018676666666666602,blood-transfusion-service-center,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1037625,1037625,13368825,2846,False,4,4,47,4.1e-05,0.786667,0.590815,4,SELU(),346,0.791985,0.343489,0.786667,0.294596,0.781899,0.314432,0.77027,0.223687,False,0.006724000000000026,blood-transfusion-service-center,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1042862,1042862,13374062,2623,False,2,2,24,2.9e-05,0.786667,0.589721,26,SELU(),323,0.782443,0.267788,0.786667,0.404155,0.783383,0.361822,0.756757,0.284003,False,0.002816000000000004,blood-transfusion-service-center,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1048784,1048784,13379984,4684,False,6,6,85,1.1e-05,0.786667,0.480249,50,Sigmoid(),584,0.790076,0.314736,0.786667,0.320879,0.795252,0.340488,0.743243,0.073159,False,0.0057233333333333025,blood-transfusion-service-center,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1054149,1054149,13385349,100,False,1,1,1,0.000211,0.78,0.467384,42,Identity(),0,0.769084,0.157174,0.78,0.261078,0.772997,0.220939,0.810811,0.372328,True,0.007277333333333358,blood-transfusion-service-center,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1058524,1058524,13389724,4004,False,0,0,5,,0.765101,,0,Sigmoid(),504,0.76,0.0,0.765101,0.0,0.761128,0.0,0.77027,0.0,False,0.0034006666666666816,blood-transfusion-service-center,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1065345,1065345,13396545,4889,False,0,0,90,4.2e-05,0.76,0.550727,0,Tanh(),689,0.76145,0.0,0.76,0.0,0.761128,0.0,0.77027,0.0,False,0.0009666666666666343,blood-transfusion-service-center,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1070310,1070310,13401510,4051,False,0,0,52,3.9e-05,0.76,0.567052,0,Sigmoid(),551,0.76145,0.0,0.76,0.0,0.761128,0.0,0.77027,0.0,False,0.0009666666666666343,blood-transfusion-service-center,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1076748,1076748,13407948,4190,False,1,1,91,1.3e-05,0.78,0.492811,51,Sigmoid(),590,0.790076,0.314736,0.78,0.270754,0.778932,0.246361,0.810811,0.372328,False,0.0074293333333333616,blood-transfusion-service-center,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1081547,1081547,13412747,4862,False,0,0,63,4.2e-05,0.76,0.556202,0,Tanh(),662,0.76145,0.0,0.76,0.0,0.761128,0.0,0.77027,0.0,False,0.0009666666666666343,blood-transfusion-service-center,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1087996,1087996,13419196,3518,False,3,3,19,3.7e-05,0.773333,0.484886,18,GELU(approximate=False),418,0.782443,0.302501,0.773333,0.308273,0.775964,0.361662,0.77027,0.337454,False,0.006073333333333301,blood-transfusion-service-center,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1093796,1093796,13424996,330,False,3,3,31,4.5e-05,0.766667,1.37033,8,Identity(),30,0.784351,0.344362,0.766667,0.317799,0.783383,0.361822,0.743243,0.195506,False,0.011789333333333355,blood-transfusion-service-center,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1097926,1097926,13429126,4018,False,0,0,19,3.9e-05,0.76,0.564199,0,Sigmoid(),518,0.76145,0.0,0.76,0.0,0.761128,0.0,0.77027,0.0,False,0.0009666666666666343,blood-transfusion-service-center,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1104664,1104664,13435864,4368,False,3,3,69,1.3e-05,0.766667,0.514095,75,Sigmoid(),568,0.769084,0.164873,0.766667,0.142718,0.77003,0.164067,0.783784,0.214314,False,0.002242000000000003,blood-transfusion-service-center,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1110496,1110496,13441696,4694,False,6,6,95,2.3e-05,0.666667,0.674057,6,Sigmoid(),594,0.7,0.2982,0.666667,0.0,0.666667,0.0,0.666667,0.0,False,0.022221999999999964,lsvt,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1115688,1115688,13446888,2575,False,1,1,76,2.9e-05,0.72,848191.125,85,SELU(),375,0.707865,0.291188,0.72,0.359025,0.692982,0.247298,0.75,0.426401,False,0.01801199999999999,lsvt,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1120265,1120265,13451465,4829,False,0,0,30,3.4e-05,0.653846,0.650053,0,Tanh(),629,0.670455,0.0,0.653846,0.0,0.666667,0.0,0.666667,0.0,False,0.011072666666666656,lsvt,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1129560,1129560,13460760,926,False,1,1,27,4.6e-05,0.576923,5023994.5,95,ReLU(),126,0.715909,0.296307,0.576923,-0.210042,0.640351,-0.060578,0.583333,-0.213201,False,0.09265733333333337,lsvt,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1132514,1132514,13463714,5337,False,5,5,38,1.5e-05,0.64,0.671125,13,Tanh(),637,0.674157,0.200054,0.64,0.0,0.666667,0.0,0.666667,0.0,False,0.022771333333333327,lsvt,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1136946,1136946,13468146,4001,False,0,0,2,6.2e-05,0.653846,0.667835,0,Sigmoid(),501,0.670455,0.0,0.653846,0.0,0.666667,0.0,0.666667,0.0,False,0.011072666666666656,lsvt,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1142521,1142521,13473721,1375,False,5,5,76,3.2e-05,0.68,46363216.0,2,ReLU(),175,0.674157,0.149494,0.68,0.0,0.666667,0.0,0.666667,0.0,False,0.008888666666666692,lsvt,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1150383,1150383,13481583,2204,False,6,6,5,5.1e-05,0.68,576822.75,25,LeakyReLU(negative_slope=0.01),204,0.696629,0.208114,0.68,0.342475,0.657895,0.277218,0.583333,0.239046,False,0.0258226666666667,lsvt,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1153945,1153945,13485145,4879,False,0,0,80,3.2e-05,0.653846,0.661073,0,Tanh(),679,0.670455,0.0,0.653846,0.0,0.666667,0.0,0.666667,0.0,False,0.011072666666666656,lsvt,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1161200,1161200,13492400,4869,False,0,0,70,5e-06,0.64,0.671445,32,Tanh(),669,0.674157,0.0,0.64,0.0,0.666667,0.0,0.666667,0.0,False,0.022771333333333327,lsvt,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1167544,1167544,13498744,4829,False,0,0,30,3.4e-05,0.615385,0.733859,0,Tanh(),629,0.681818,0.0,0.615385,0.0,0.666667,0.0,0.666667,0.0,False,0.04428866666666672,lsvt,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1172497,1172497,13503697,4092,False,0,0,93,3.2e-05,0.64,0.652698,0,Sigmoid(),592,0.674157,0.0,0.64,0.0,0.666667,0.0,0.666667,0.0,False,0.022771333333333327,lsvt,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1176094,1176094,13507294,4752,False,7,7,53,3.3e-05,0.68,0.674081,0,Sigmoid(),552,0.674157,0.276914,0.68,0.0,0.666667,0.0,0.666667,0.0,False,0.008888666666666692,lsvt,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1181759,1181759,13512959,4110,False,1,1,11,3.6e-05,0.653846,0.656773,0,Sigmoid(),510,0.670455,0.0,0.653846,0.0,0.666667,0.0,0.666667,0.0,False,0.011072666666666656,lsvt,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1187402,1187402,13518602,2403,False,0,0,4,5.2e-05,0.653846,35861960.0,0,SELU(),303,0.670455,0.0,0.653846,0.0,0.666667,0.0,0.666667,0.0,False,0.011072666666666656,lsvt,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1194500,1194500,13525700,4493,False,4,4,94,2.7e-05,0.653846,0.674945,3,Sigmoid(),593,0.693182,0.223826,0.653846,0.0,0.666667,0.0,0.666667,0.0,False,0.026223999999999952,lsvt,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1200378,1200378,13531578,3324,False,1,1,25,3.6e-05,0.64,166209104.0,0,GELU(approximate=False),424,0.674157,0.0,0.64,0.0,0.666667,0.0,0.666667,0.0,False,0.022771333333333327,lsvt,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1206355,1206355,13537555,4944,False,1,1,45,2.3e-05,0.64,0.665305,6,Tanh(),644,0.685393,0.135818,0.64,0.0,0.666667,0.0,0.666667,0.0,False,0.03026200000000001,lsvt,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1211111,1211111,13542311,382,False,3,3,83,3.6e-05,0.921053,0.482928,1,Identity(),82,0.904762,0.797079,0.921053,0.835711,0.906433,0.80503,0.910714,0.816497,False,0.010860666666666704,wdbc,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1215687,1215687,13546887,5442,False,6,6,43,2.8e-05,0.912281,0.407601,4,Tanh(),642,0.907268,0.80142,0.912281,0.810207,0.910331,0.80712,0.910714,0.80829,False,0.0033420000000000303,wdbc,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1222819,1222819,13554019,2798,False,3,3,99,2.9e-05,0.903509,0.280642,4,SELU(),398,0.932331,0.85692,0.903509,0.79264,0.929825,0.850891,0.910714,0.816497,False,0.019214666666666675,wdbc,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1227996,1227996,13559196,2423,False,0,0,24,3.4e-05,0.921053,0.19818,1,SELU(),323,0.902256,0.791441,0.921053,0.831831,0.91423,0.817292,0.928571,0.84722,True,0.012531333333333375,wdbc,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1233013,1233013,13564213,5097,False,2,2,98,2e-05,0.912281,0.286876,10,Tanh(),697,0.907268,0.801955,0.912281,0.812163,0.916179,0.821921,0.892857,0.777878,False,0.005940666666666668,wdbc,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1238617,1238617,13569817,2884,False,4,4,85,2.9e-05,0.938596,0.168746,6,SELU(),384,0.932331,0.855709,0.938596,0.867493,0.935673,0.861741,0.857143,0.691905,False,0.004176666666666644,wdbc,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1245680,1245680,13576880,5189,False,3,3,90,2e-05,0.938596,0.277942,11,Tanh(),689,0.899749,0.786938,0.938596,0.868766,0.916179,0.819646,0.964286,0.925125,False,0.025897999999999977,wdbc,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1252042,1252042,13583242,1838,False,2,2,39,,0.622807,,0,LeakyReLU(negative_slope=0.01),238,0.807018,0.587059,0.622807,0.0,0.62768,0.0,0.625,0.0,False,0.12280733333333334,wdbc,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1255764,1255764,13586964,2299,False,6,6,100,3.4e-05,0.929825,0.223422,9,LeakyReLU(negative_slope=0.01),299,0.917293,0.822363,0.929825,0.850378,0.920078,0.828425,0.946429,0.88527,False,0.008354666666666658,wdbc,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1260003,1260003,13591203,4863,False,0,0,64,3.2e-05,0.903509,0.504065,1,Tanh(),663,0.902256,0.788955,0.903509,0.795099,0.904483,0.794951,0.910714,0.80829,False,0.0014846666666667268,wdbc,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1267090,1267090,13598290,5429,False,6,6,30,2.9e-05,0.868421,0.522601,3,Tanh(),629,0.884712,0.75833,0.868421,0.722164,0.875244,0.736148,0.892857,0.780869,False,0.010860666666666704,wdbc,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1273221,1273221,13604421,5466,False,6,6,67,3.4e-05,0.824561,0.531179,0,Tanh(),666,0.862155,0.701485,0.824561,0.640264,0.869396,0.730026,0.821429,0.622477,False,0.029889999999999972,wdbc,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1281917,1281917,13613117,639,False,6,6,40,,0.631579,,0,Identity(),39,0.889724,0.76664,0.631579,0.0,0.62768,0.0,0.625,0.0,False,0.17469599999999996,wdbc,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1284780,1284780,13615980,3361,False,1,1,62,3.1e-05,0.894737,0.284542,3,GELU(approximate=False),461,0.924812,0.837963,0.894737,0.775958,0.918129,0.823626,0.892857,0.777878,False,0.020049999999999974,wdbc,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1290886,1290886,13622086,3860,False,6,6,61,2.8e-05,0.885965,0.357708,7,GELU(approximate=False),460,0.929825,0.849624,0.885965,0.7525,0.908382,0.804197,0.910714,0.811899,False,0.029240000000000006,wdbc,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1295421,1295421,13626621,3182,False,7,7,83,3.1e-05,0.921053,0.215876,3,SELU(),382,0.892231,0.770449,0.921053,0.832879,0.898636,0.783129,0.928571,0.847619,False,0.019214666666666675,wdbc,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1300639,1300639,13631839,1083,False,2,2,84,3.2e-05,0.885965,0.300126,2,ReLU(),183,0.877193,0.740548,0.885965,0.759303,0.896686,0.779411,0.892857,0.780869,False,0.012995333333333322,wdbc,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1307076,1307076,13638276,3489,False,2,2,90,2.9e-05,0.929825,0.272476,5,GELU(approximate=False),489,0.894737,0.77645,0.929825,0.848311,0.910331,0.809078,0.875,0.730564,False,0.023392000000000007,wdbc,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1315881,1315881,13647081,1399,False,5,5,100,0.000186,0.904355,0.244412,95,ReLU(),199,0.936903,0.922171,0.904355,0.882633,0.92846,0.91177,0.894246,0.870156,False,0.021698666666666682,satimage,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1321360,1321360,13652560,1495,False,6,6,96,0.000188,0.915241,0.232945,94,ReLU(),195,0.934237,0.918847,0.915241,0.895536,0.92967,0.913266,0.895801,0.871656,False,0.012664000000000009,satimage,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1326552,1326552,13657752,890,False,0,0,91,0.000198,0.918351,0.229919,94,ReLU(),190,0.933126,0.917539,0.918351,0.89924,0.928979,0.912362,0.894246,0.869827,False,0.009849999999999989,satimage,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1332795,1332795,13663995,2397,False,7,7,98,0.000189,0.895023,0.277906,96,LeakyReLU(negative_slope=0.01),297,0.934681,0.919405,0.895023,0.87051,0.926732,0.909673,0.905132,0.882937,False,0.02643866666666665,satimage,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1338283,1338283,13669483,896,False,0,0,97,0.000203,0.906687,0.251396,99,ReLU(),196,0.937347,0.922719,0.906687,0.884916,0.932953,0.9174,0.894246,0.869394,False,0.020440000000000014,satimage,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1343813,1343813,13675013,2299,False,6,6,100,0.000191,0.908243,0.243946,96,LeakyReLU(negative_slope=0.01),299,0.939569,0.925428,0.908243,0.886813,0.931052,0.914963,0.900467,0.877243,False,0.020883999999999975,satimage,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1348937,1348937,13680137,1396,False,5,5,97,0.000199,0.910575,0.249556,99,ReLU(),196,0.932237,0.916361,0.910575,0.889922,0.92656,0.90946,0.92535,0.908106,False,0.014441333333333306,satimage,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1355192,1355192,13686392,1599,False,7,7,100,0.000174,0.897356,0.268783,82,ReLU(),199,0.932237,0.916414,0.897356,0.873277,0.92535,0.907842,0.911353,0.891483,False,0.02325399999999996,satimage,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1360086,1360086,13691286,1198,False,3,3,99,0.000191,0.916019,0.240113,96,ReLU(),198,0.933126,0.917469,0.916019,0.896506,0.92967,0.913287,0.905132,0.883203,False,0.011404666666666655,satimage,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1365878,1365878,13697078,1595,False,7,7,96,0.0002,0.916019,0.234888,97,ReLU(),195,0.934459,0.919145,0.916019,0.896423,0.932435,0.916699,0.923795,0.90615,True,0.012293333333333342,satimage,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1371986,1371986,13703186,1499,False,6,6,100,0.000189,0.895023,0.261277,98,ReLU(),199,0.936014,0.921084,0.895023,0.870487,0.92656,0.909456,0.902022,0.879127,False,0.027327333333333332,satimage,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1377007,1377007,13708207,1699,False,0,0,100,0.00019,0.909798,0.252363,98,LeakyReLU(negative_slope=0.01),299,0.934459,0.91917,0.909798,0.888752,0.927769,0.910843,0.906687,0.884961,False,0.016440666666666697,satimage,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1383131,1383131,13714331,1199,False,3,3,100,0.000186,0.905132,0.245623,97,ReLU(),199,0.936459,0.921592,0.905132,0.883202,0.929324,0.912895,0.880249,0.85298,False,0.020884666666666662,satimage,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1388795,1388795,13719995,2198,False,5,5,99,0.000185,0.894246,0.272671,95,LeakyReLU(negative_slope=0.01),298,0.936903,0.922127,0.894246,0.869773,0.927251,0.910278,0.905132,0.882905,False,0.028438000000000036,satimage,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1394302,1394302,13725502,1797,False,1,1,98,0.000188,0.90902,0.23532,98,LeakyReLU(negative_slope=0.01),297,0.935126,0.919975,0.90902,0.88763,0.931225,0.915121,0.905132,0.883276,True,0.017403999999999975,satimage,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1399722,1399722,13730922,899,False,0,0,100,0.000203,0.913686,0.231173,98,ReLU(),199,0.935348,0.920254,0.913686,0.893695,0.931744,0.915843,0.902022,0.879085,False,0.014441333333333306,satimage,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
1405565,1405565,13736765,1496,False,6,6,97,0.000198,0.899689,0.254747,97,ReLU(),196,0.937125,0.922412,0.899689,0.87629,0.92846,0.911764,0.891135,0.865622,False,0.02495733333333335,satimage,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
