,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
2519897,2620697,17169497,2702,False,3,3,3,0.000108,0.791667,0.419811,85,SELU(),302,1.0,1.0,0.791667,0.591312,0.953704,0.899647,0.75,0.478091,False,0.13888866666666666,lsvt,18,exp0090_politica_1_oracle_1m1l,,,0.9097429138602539,Train
2522115,2622915,17171715,5508,False,7,7,9,7e-05,0.958333,0.26542,99,Tanh(),608,1.0,1.0,0.958333,0.912871,0.990741,0.97952,0.75,0.478091,True,0.027778000000000008,lsvt,2,exp0090_politica_1_oracle_1m1l,,,0.953425910020364,Train
2529827,2630627,17179427,5508,False,7,7,9,6.8e-05,0.916667,0.388614,92,Tanh(),608,1.0,1.0,0.916667,0.83666,0.981481,0.959715,0.75,0.478091,True,0.055555333333333325,lsvt,5,exp0090_politica_1_oracle_1m1l,,,0.9362560161852986,Train
2534999,2635799,17184599,4906,False,1,1,7,6.3e-05,0.833333,0.53787,83,Tanh(),606,1.0,1.0,0.833333,0.657376,0.962963,0.918584,0.75,0.478091,False,0.11111133333333334,lsvt,0,exp0090_politica_1_oracle_1m1l,,,0.9008892671952914,Train
2538110,2638910,17187710,308,False,3,3,9,6.1e-05,0.958333,0.272992,81,Identity(),8,1.0,1.0,0.958333,0.912871,0.990741,0.97952,0.75,0.478091,True,0.027778000000000008,lsvt,13,exp0090_politica_1_oracle_1m1l,,,0.8877214742899022,Train
2544962,2645762,17194562,3113,False,7,7,14,5.8e-05,0.958333,0.194301,92,SELU(),313,1.0,1.0,0.958333,0.912871,0.990741,0.97952,0.75,0.478091,True,0.027778000000000008,lsvt,14,exp0090_politica_1_oracle_1m1l,,,0.9148622688706425,Train
2551684,2652484,17201284,108,False,1,1,9,6.5e-05,0.916667,0.266442,99,Identity(),8,1.0,1.0,0.916667,0.83666,0.981481,0.959715,0.75,0.478091,True,0.055555333333333325,lsvt,11,exp0090_politica_1_oracle_1m1l,,,0.9513335741015359,Train
2558654,2659454,17208254,2409,False,0,0,10,6.7e-05,0.833333,0.740182,80,SELU(),309,1.0,1.0,0.833333,0.657376,0.962963,0.918584,0.75,0.478091,False,0.11111133333333334,lsvt,4,exp0090_politica_1_oracle_1m1l,,,0.8772995226668807,Train
2564191,2664991,17213791,2507,False,1,1,8,6.2e-05,0.875,0.338212,82,SELU(),307,1.0,1.0,0.875,0.730297,0.972222,0.938132,0.75,0.478091,False,0.08333333333333333,lsvt,8,exp0090_politica_1_oracle_1m1l,,,0.8919437109632311,Train
2569666,2670466,17219266,5005,False,2,2,6,8e-05,0.875,0.398293,92,Tanh(),605,1.0,1.0,0.875,0.730297,0.972222,0.938132,0.75,0.478091,False,0.08333333333333333,lsvt,10,exp0090_politica_1_oracle_1m1l,,,0.9444421207754834,Train
2574571,2675371,17224171,2707,False,3,3,8,6.2e-05,0.875,0.447373,89,SELU(),307,1.0,1.0,0.875,0.730297,0.972222,0.938132,0.75,0.478091,False,0.08333333333333333,lsvt,7,exp0090_politica_1_oracle_1m1l,,,0.929071469777388,Train
2581535,2682335,17231135,2411,False,0,0,12,6.2e-05,0.791667,1.869238,81,SELU(),311,1.0,1.0,0.791667,0.650444,0.953704,0.903921,0.75,0.478091,False,0.13888866666666666,lsvt,12,exp0090_politica_1_oracle_1m1l,,,0.8742987769739259,Train
2586519,2687319,17236119,2807,False,4,4,8,6.5e-05,0.875,0.492458,83,SELU(),307,1.0,1.0,0.875,0.713024,0.972222,0.937269,0.75,0.478091,False,0.08333333333333333,lsvt,3,exp0090_politica_1_oracle_1m1l,,,0.8968709248729883,Train
2592223,2693023,17241823,2306,False,7,7,7,8e-05,0.875,0.468893,98,LeakyReLU(negative_slope=0.01),206,1.0,1.0,0.875,0.730297,0.972222,0.938132,0.833333,0.625,False,0.08333333333333333,lsvt,15,exp0090_politica_1_oracle_1m1l,,,0.9573786434059343,Train
2595045,2695845,17244645,3002,False,6,6,3,0.000109,0.958333,0.373676,92,SELU(),302,1.0,1.0,0.958333,0.907485,0.990741,0.979236,0.75,0.478091,True,0.027778000000000008,lsvt,1,exp0090_politica_1_oracle_1m1l,,,0.9571619309650207,Train
2603806,2704606,17253406,2406,False,0,0,7,7.8e-05,0.833333,0.432481,97,SELU(),306,1.0,1.0,0.833333,0.625,0.962963,0.916667,0.75,0.478091,False,0.11111133333333334,lsvt,16,exp0090_politica_1_oracle_1m1l,,,0.9559259223456421,Train
2608809,2709609,17258409,2605,False,2,2,6,8e-05,0.833333,0.39793,99,SELU(),305,1.0,1.0,0.833333,0.657376,0.962963,0.918584,0.75,0.478091,True,0.11111133333333334,lsvt,6,exp0090_politica_1_oracle_1m1l,,,0.9570096182897796,Train
2624478,2915678,17464478,5321,False,5,5,22,7.2e-05,0.982143,0.117293,83,Tanh(),621,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,True,0.010204000000000027,wdbc,17,exp0090_politica_1_oracle_1m1l,,,0.8511050704125526,Train
2630718,2921918,17470718,1921,False,3,3,22,8.2e-05,0.982143,0.122473,75,LeakyReLU(negative_slope=0.01),221,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,True,0.010204000000000027,wdbc,18,exp0090_politica_1_oracle_1m1l,,,0.8213954345907473,Train
2636714,2927914,17476714,4854,False,0,0,55,4.9e-05,0.982143,0.079427,60,Tanh(),654,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,False,0.010204000000000027,wdbc,2,exp0090_politica_1_oracle_1m1l,,,0.6509091700258358,Train
2641526,2932726,17481526,1111,False,3,3,12,0.000116,0.982143,0.126062,95,ReLU(),111,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,True,0.010204000000000027,wdbc,5,exp0090_politica_1_oracle_1m1l,,,0.9330041240458169,Train
2647677,2938877,17487677,5408,False,6,6,9,9.7e-05,0.973214,0.081342,89,Tanh(),608,0.994898,0.989145,0.973214,0.943616,0.990079,0.978945,0.946429,0.88527,False,0.01445599999999995,wdbc,0,exp0090_politica_1_oracle_1m1l,,,0.9261779490551437,Train
2649699,2940899,17489699,2716,False,3,3,17,6.7e-05,0.991071,0.069336,94,SELU(),316,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,13,exp0090_politica_1_oracle_1m1l,,,0.9050422073084844,Train
2657746,2948946,17497746,1123,False,3,3,24,7.8e-05,0.982143,0.09334,92,ReLU(),123,0.994898,0.989145,0.982143,0.961905,0.992063,0.983068,0.946429,0.88527,False,0.008503333333333307,wdbc,14,exp0090_politica_1_oracle_1m1l,,,0.8655970410170932,Train
2661271,2952471,17501271,2731,False,3,3,32,5.5e-05,0.991071,0.054221,98,SELU(),331,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,True,0.0025513333333332757,wdbc,11,exp0090_politica_1_oracle_1m1l,,,0.8332726604508697,Train
2669216,2960416,17509216,1525,False,7,7,26,7.7e-05,0.982143,0.139456,95,ReLU(),125,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.964286,0.925125,True,0.010204000000000027,wdbc,4,exp0090_politica_1_oracle_1m1l,,,0.8602829735669617,Train
2675780,2966980,17515780,2221,False,6,6,22,7.6e-05,0.982143,0.088441,83,LeakyReLU(negative_slope=0.01),221,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,False,0.010204000000000027,wdbc,8,exp0090_politica_1_oracle_1m1l,,,0.8511050704125526,Train
2678543,2969743,17518543,5218,False,4,4,19,7.2e-05,0.991071,0.063157,99,Tanh(),618,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,True,0.0025513333333332757,wdbc,10,exp0090_politica_1_oracle_1m1l,,,0.8998608103096463,Train
2685302,2976502,17525302,4805,False,0,0,6,0.000121,0.982143,0.115527,86,Tanh(),605,0.994898,0.989145,0.982143,0.961905,0.992063,0.983068,0.964286,0.925125,True,0.008503333333333307,wdbc,7,exp0090_politica_1_oracle_1m1l,,,0.9203327823409366,Train
2688817,2980017,17528817,5026,False,2,2,27,6.2e-05,0.991071,0.060673,94,Tanh(),626,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,True,0.0025513333333332757,wdbc,12,exp0090_politica_1_oracle_1m1l,,,0.853952264936156,Train
2694479,2985679,17534479,829,False,0,0,30,7e-05,0.991071,0.060863,84,ReLU(),129,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,True,0.0025513333333332757,wdbc,3,exp0090_politica_1_oracle_1m1l,,,0.8187662663239584,Train
2700690,2991890,17540690,1314,False,5,5,15,9.7e-05,0.991071,0.069262,93,ReLU(),114,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,15,exp0090_politica_1_oracle_1m1l,,,0.9131936219520217,Train
2709056,3000256,17549056,1028,False,2,2,29,7.7e-05,0.982143,0.124628,97,ReLU(),128,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,False,0.010204000000000027,wdbc,1,exp0090_politica_1_oracle_1m1l,,,0.8472712632300196,Train
2712773,3003973,17552773,5327,False,5,5,28,6.3e-05,0.982143,0.064417,84,Tanh(),627,0.994898,0.989145,0.982143,0.961905,0.992063,0.983068,0.946429,0.88527,False,0.008503333333333307,wdbc,16,exp0090_politica_1_oracle_1m1l,,,0.827572458732602,Train
2721044,3012244,17561044,2041,False,4,4,42,6.6e-05,0.964286,0.119999,75,LeakyReLU(negative_slope=0.01),241,0.997449,0.994565,0.964286,0.92376,0.990079,0.978848,0.946429,0.88527,False,0.022108666666666704,wdbc,6,exp0090_politica_1_oracle_1m1l,,,0.7419656454283039,Train
2727190,3018390,17567190,1294,False,4,4,95,0.000198,0.902344,0.24361,97,ReLU(),194,0.93817,0.923672,0.902344,0.8794,0.930556,0.914324,0.910937,0.890074,False,0.023883999999999943,satimage,17,exp0090_politica_1_oracle_1m1l,,,0.5949676166414058,Train
2732671,3023871,17572671,1494,False,6,6,95,0.000203,0.904688,0.269341,97,ReLU(),194,0.939286,0.925066,0.904688,0.88238,0.932292,0.916488,0.89375,0.868972,True,0.02306533333333327,satimage,18,exp0090_politica_1_oracle_1m1l,,,0.5955554800357897,Train
2738399,3029599,17578399,1799,False,1,1,100,0.000189,0.892969,0.247661,98,LeakyReLU(negative_slope=0.01),299,0.940848,0.927012,0.892969,0.868152,0.930035,0.91372,0.9125,0.892196,False,0.031919333333333334,satimage,2,exp0090_politica_1_oracle_1m1l,,,0.5838606220952006,Train
2743765,3034965,17583765,2293,False,6,6,94,0.000202,0.917188,0.228487,99,LeakyReLU(negative_slope=0.01),293,0.935938,0.920938,0.917188,0.897687,0.932465,0.916661,0.909375,0.888524,True,0.01250000000000003,satimage,5,exp0090_politica_1_oracle_1m1l,,,0.6010030170946767,Train
2749586,3040786,17589586,2198,False,5,5,99,0.000194,0.908594,0.24896,95,LeakyReLU(negative_slope=0.01),298,0.939286,0.925092,0.908594,0.887122,0.933681,0.918154,0.903125,0.880544,True,0.020461333333333293,satimage,0,exp0090_politica_1_oracle_1m1l,,,0.5829852668736798,Train
2755197,3046397,17595197,993,False,1,1,94,0.000202,0.907812,0.259906,98,ReLU(),193,0.937946,0.923404,0.907812,0.886156,0.930729,0.914543,0.901563,0.878659,False,0.02008933333333333,satimage,13,exp0090_politica_1_oracle_1m1l,,,0.5987440552799321,Train
2760549,3051749,17600549,1199,False,3,3,100,0.000186,0.921094,0.227948,94,ReLU(),199,0.93683,0.922093,0.921094,0.902639,0.932986,0.917321,0.907812,0.886525,False,0.010490666666666723,satimage,14,exp0090_politica_1_oracle_1m1l,,,0.5784560399242643,Train
2766394,3057594,17606394,2087,False,4,4,88,0.000207,0.905469,0.238448,99,LeakyReLU(negative_slope=0.01),287,0.93817,0.923659,0.905469,0.883399,0.930903,0.914775,0.914062,0.894016,False,0.021800666666666652,satimage,11,exp0090_politica_1_oracle_1m1l,,,0.6169328526575912,Train
2771996,3063196,17611996,1287,False,4,4,88,0.000206,0.90625,0.249086,96,ReLU(),187,0.939062,0.924818,0.90625,0.884505,0.930729,0.91451,0.909375,0.88825,True,0.021874666666666636,satimage,4,exp0090_politica_1_oracle_1m1l,,,0.613306936803738,Train
2777268,3068468,17617268,2098,False,4,4,99,0.000201,0.907812,0.227171,98,LeakyReLU(negative_slope=0.01),298,0.936384,0.921482,0.907812,0.886193,0.929167,0.912637,0.909375,0.888251,False,0.019048000000000027,satimage,8,exp0090_politica_1_oracle_1m1l,,,0.5859514798249136,Train
2783196,3074396,17623196,1498,False,6,6,99,0.000195,0.903125,0.258629,95,ReLU(),198,0.939732,0.92563,0.903125,0.880301,0.932292,0.916423,0.907812,0.886203,False,0.024404666666666703,satimage,10,exp0090_politica_1_oracle_1m1l,,,0.5821976997531755,Train
2788785,3079985,17628785,1798,False,1,1,99,0.000203,0.903906,0.238658,99,LeakyReLU(negative_slope=0.01),298,0.939062,0.924806,0.903906,0.881285,0.930382,0.914045,0.9125,0.892046,False,0.02343733333333331,satimage,7,exp0090_politica_1_oracle_1m1l,,,0.5877105225238778,Train
2793819,3085019,17633819,2094,False,4,4,95,0.000196,0.922656,0.225491,96,LeakyReLU(negative_slope=0.01),294,0.936161,0.921231,0.922656,0.904513,0.932986,0.91735,0.90625,0.884312,False,0.009003333333333327,satimage,12,exp0090_politica_1_oracle_1m1l,,,0.5940657971819695,Train
2799997,3091197,17639997,1790,False,1,1,91,0.000198,0.888281,0.273853,91,LeakyReLU(negative_slope=0.01),290,0.938616,0.924276,0.888281,0.862124,0.927951,0.911123,0.907812,0.886471,False,0.03355666666666668,satimage,3,exp0090_politica_1_oracle_1m1l,,,0.5964830400963368,Train
2805491,3096691,17645491,1390,False,5,5,91,0.000206,0.913281,0.232276,98,ReLU(),190,0.938393,0.924016,0.913281,0.892901,0.932292,0.916376,0.904688,0.882333,False,0.016741333333333348,satimage,15,exp0090_politica_1_oracle_1m1l,,,0.6076285235693963,Train
2811189,3102389,17651189,996,False,1,1,97,0.000186,0.904688,0.245961,91,ReLU(),196,0.938839,0.924504,0.904688,0.882311,0.930729,0.914567,0.901563,0.878699,False,0.02276733333333329,satimage,1,exp0090_politica_1_oracle_1m1l,,,0.5797674995344151,Train
2816728,3107928,17656728,894,False,0,0,95,0.000205,0.909375,0.246362,99,ReLU(),194,0.938393,0.92398,0.909375,0.8881,0.934028,0.918621,0.901563,0.878613,True,0.019345333333333325,satimage,16,exp0090_politica_1_oracle_1m1l,,,0.5980594032136423,Train
2822362,3113562,17662362,1095,False,2,2,96,0.000203,0.9125,0.233383,99,ReLU(),195,0.937723,0.92311,0.9125,0.892005,0.932118,0.916336,0.90625,0.884448,True,0.01681533333333333,satimage,6,exp0090_politica_1_oracle_1m1l,,,0.5953259792614184,Train
3028861,3510461,27372061,1595,False,7,7,96,0.000173,0.883838,0.450772,99,ReLU(),195,0.943723,0.938347,0.883838,0.873399,0.930415,0.923733,0.888889,0.879556,True,0.03992333333333331,vowel(2),17,exp0090_politica_1_oracle_1m1l,,,0.5958552118049211,Train
3034429,3516029,27377629,1097,False,2,2,98,0.000169,0.89899,0.448983,98,ReLU(),197,0.948052,0.943026,0.89899,0.890214,0.937149,0.931192,0.888889,0.879755,True,0.032708000000000036,vowel(2),18,exp0090_politica_1_oracle_1m1l,,,0.5893639731890274,Train
3040757,3522357,27383957,1097,False,2,2,98,0.000172,0.848485,0.492462,99,ReLU(),197,0.94228,0.936761,0.848485,0.834716,0.921437,0.913979,0.888889,0.87916,False,0.06252999999999997,vowel(2),2,exp0090_politica_1_oracle_1m1l,,,0.5891195921129831,Train
3043746,3525346,27386946,1895,False,2,2,96,0.000176,0.919192,0.468151,99,LeakyReLU(negative_slope=0.01),295,0.940837,0.935186,0.919192,0.911853,0.938272,0.932379,0.878788,0.868129,True,0.014430000000000017,vowel(2),5,exp0090_politica_1_oracle_1m1l,,,0.5958552118049211,Train
3051610,3533210,27394810,1496,False,6,6,97,0.000172,0.888889,0.454784,99,ReLU(),196,0.943723,0.93822,0.888889,0.878098,0.93266,0.926013,0.878788,0.868521,False,0.03655599999999996,vowel(2),0,exp0090_politica_1_oracle_1m1l,,,0.5924845569519643,Train
3055403,3537003,27398603,1496,False,6,6,97,0.000171,0.919192,0.45398,96,ReLU(),196,0.946609,0.941423,0.919192,0.911802,0.940516,0.934722,0.858586,0.847494,True,0.018278000000000016,vowel(2),13,exp0090_politica_1_oracle_1m1l,,,0.5888520092507652,Train
3062579,3544179,27405779,993,False,1,1,94,0.000176,0.873737,0.50663,99,ReLU(),193,0.946609,0.941449,0.873737,0.862152,0.930415,0.923755,0.838384,0.823332,True,0.048581333333333365,vowel(2),14,exp0090_politica_1_oracle_1m1l,,,0.6010906072467599,Train
3066931,3548531,27410131,1598,False,7,7,99,0.000169,0.909091,0.461432,98,ReLU(),198,0.946609,0.941332,0.909091,0.900404,0.941639,0.935872,0.878788,0.868227,True,0.025012000000000034,vowel(2),11,exp0090_politica_1_oracle_1m1l,,,0.5870174605771004,Train
3070716,3552316,27413916,1898,False,2,2,99,0.000171,0.919192,0.443162,97,LeakyReLU(negative_slope=0.01),298,0.940837,0.935122,0.919192,0.911905,0.937149,0.931124,0.888889,0.878666,False,0.014430000000000017,vowel(2),4,exp0090_politica_1_oracle_1m1l,,,0.5857548656336976,Train
3078954,3560554,27422154,1093,False,2,2,94,0.000179,0.883838,0.459828,99,ReLU(),193,0.946609,0.941404,0.883838,0.87308,0.93266,0.926156,0.848485,0.835022,True,0.04184733333333335,vowel(2),8,exp0090_politica_1_oracle_1m1l,,,0.6010906072467599,Train
3084619,3566219,27427819,2195,False,5,5,96,0.000174,0.89899,0.45678,99,LeakyReLU(negative_slope=0.01),295,0.940837,0.935251,0.89899,0.889463,0.93266,0.926211,0.868687,0.857676,True,0.02789800000000005,vowel(2),10,exp0090_politica_1_oracle_1m1l,,,0.595369195143996,Train
3088863,3570463,27432063,1196,False,3,3,97,0.000168,0.909091,0.448388,98,ReLU(),196,0.943723,0.938325,0.909091,0.900607,0.940516,0.934776,0.858586,0.846251,True,0.023087999999999997,vowel(2),7,exp0090_politica_1_oracle_1m1l,,,0.5916993269886872,Train
3093009,3574609,27436209,1398,False,5,5,99,0.000162,0.924242,0.465076,97,ReLU(),198,0.940837,0.935203,0.924242,0.917156,0.936027,0.929899,0.878788,0.867543,False,0.01106333333333335,vowel(2),12,exp0090_politica_1_oracle_1m1l,,,0.5857548656336976,Train
3101492,3583092,27444692,2097,False,4,4,98,0.000171,0.893939,0.471663,98,LeakyReLU(negative_slope=0.01),297,0.943723,0.938259,0.893939,0.884053,0.931538,0.92491,0.888889,0.879061,False,0.03318933333333329,vowel(2),3,exp0090_politica_1_oracle_1m1l,,,0.5888673316734274,Train
3107168,3588768,27450368,1499,False,6,6,100,0.000167,0.893939,0.468011,99,ReLU(),199,0.948052,0.943013,0.893939,0.883954,0.936027,0.929845,0.89899,0.89059,True,0.03607533333333331,vowel(2),15,exp0090_politica_1_oracle_1m1l,,,0.585786437626905,Train
3113332,3594932,27456532,1596,False,7,7,97,0.00017,0.888889,0.480384,98,ReLU(),196,0.949495,0.944583,0.888889,0.878592,0.936027,0.929858,0.858586,0.845584,False,0.04040399999999996,vowel(2),1,exp0090_politica_1_oracle_1m1l,,,0.5918943657169606,Train
3118969,3600569,27462169,891,False,0,0,92,0.000177,0.853535,0.500691,98,ReLU(),191,0.94228,0.936611,0.853535,0.839785,0.923681,0.916278,0.868687,0.856903,False,0.05916333333333331,vowel(2),16,exp0090_politica_1_oracle_1m1l,,,0.603770725083516,Train
3124632,3606232,27467832,1296,False,4,4,97,0.000177,0.878788,0.447646,99,ReLU(),196,0.952381,0.947814,0.878788,0.868032,0.938272,0.932427,0.868687,0.856614,True,0.049062000000000015,vowel(2),6,exp0090_politica_1_oracle_1m1l,,,0.5932880327498466,Train
5000,5000,12336200,1385,False,5,5,86,6.2e-05,0.914286,0.169268,96,ReLU(),185,0.987805,0.973467,0.914286,0.817018,0.971519,0.938268,0.971429,0.939651,False,0.04901266666666667,ionosphere,17,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6184846470113283,Train
7843,7843,12339043,1481,False,6,6,82,6.2e-05,0.957143,0.211471,95,ReLU(),181,0.97561,0.9467,0.957143,0.910028,0.971519,0.938268,0.942857,0.880705,False,0.01231133333333334,ionosphere,18,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6292641987454708,Train
15596,15596,12346796,2066,False,4,4,67,6.8e-05,0.928571,0.228828,98,LeakyReLU(negative_slope=0.01),266,0.979675,0.956164,0.928571,0.844072,0.968354,0.931484,0.914286,0.822753,True,0.034069333333333285,ionosphere,2,exp0090_politica_1_oracle_1m1l_nosbss,,,0.683337290069561,Train
21015,21015,12352215,1080,False,2,2,81,6e-05,0.914286,0.235183,91,ReLU(),180,0.979675,0.956164,0.914286,0.81325,0.96519,0.924715,0.857143,0.708113,False,0.04359266666666661,ionosphere,5,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6261790078047972,Train
27065,27065,12358265,1284,False,4,4,85,6.1e-05,0.915493,0.205523,99,ReLU(),184,0.983673,0.964607,0.915493,0.817949,0.971519,0.937845,0.942857,0.880705,True,0.045453333333333346,ionosphere,0,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6263484491173011,Train
32851,32851,12364051,971,False,1,1,72,6.7e-05,0.914286,0.214503,96,ReLU(),171,0.979675,0.956394,0.914286,0.808974,0.96519,0.924715,0.914286,0.815076,False,0.04359266666666661,ionosphere,13,exp0090_politica_1_oracle_1m1l_nosbss,,,0.663284710635978,Train
39176,39176,12370376,1888,False,2,2,89,6e-05,0.871429,0.342859,84,LeakyReLU(negative_slope=0.01),288,0.98374,0.965053,0.871429,0.709659,0.958861,0.910664,0.857143,0.691861,False,0.07487399999999995,ionosphere,14,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5912289413769681,Train
43953,43953,12375153,1359,False,5,5,60,6.8e-05,0.9,0.273757,99,ReLU(),159,0.979675,0.956164,0.9,0.789352,0.96519,0.925341,0.914286,0.822753,True,0.053116666666666625,ionosphere,11,exp0090_politica_1_oracle_1m1l_nosbss,,,0.7101159427665964,Train
48744,48744,12379944,1399,False,5,5,100,5.8e-05,0.928571,0.199391,97,ReLU(),199,0.979675,0.955773,0.928571,0.844072,0.968354,0.931116,0.971429,0.939651,False,0.034069333333333285,ionosphere,4,exp0090_politica_1_oracle_1m1l_nosbss,,,0.581998447412985,Train
55484,55484,12386684,2397,False,7,7,98,6e-05,0.928571,0.190394,96,LeakyReLU(negative_slope=0.01),297,0.98374,0.964401,0.928571,0.851631,0.971519,0.938268,0.942857,0.880705,False,0.036779333333333275,ionosphere,8,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5843936445449315,Train
59924,59924,12391124,1289,False,4,4,90,6.1e-05,0.929577,0.236463,97,ReLU(),189,0.983673,0.964607,0.929577,0.847445,0.971519,0.937963,0.885714,0.765375,False,0.03606400000000002,ionosphere,10,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6088976244777496,Train
66095,66095,12397295,2277,False,6,6,78,6.5e-05,0.914286,0.221803,96,LeakyReLU(negative_slope=0.01),277,0.979675,0.955537,0.914286,0.817018,0.96519,0.924284,1.0,1.0,False,0.04359266666666661,ionosphere,7,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6419749943062676,Train
70169,70169,12401369,1573,False,7,7,74,6.5e-05,0.942857,0.201869,99,ReLU(),173,0.97561,0.946987,0.942857,0.87831,0.968354,0.931484,0.942857,0.877622,False,0.021835333333333356,ionosphere,12,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6599637594166119,Train
78295,78295,12409495,1090,False,2,2,91,5.8e-05,0.9,0.254237,84,ReLU(),190,0.98374,0.964768,0.9,0.784079,0.96519,0.924715,0.942857,0.880705,False,0.055826666666666615,ionosphere,3,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5849375599967451,Train
83826,83826,12415026,2390,False,7,7,91,5.9e-05,0.914286,0.218228,89,LeakyReLU(negative_slope=0.01),290,0.979675,0.955537,0.914286,0.817018,0.96519,0.924284,0.942857,0.880705,False,0.04359266666666661,ionosphere,15,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5950176729626092,Train
88418,88418,12419618,2073,False,4,4,74,6.4e-05,0.942857,0.173629,98,LeakyReLU(negative_slope=0.01),273,0.987805,0.973607,0.942857,0.87831,0.977848,0.952252,0.885714,0.75333,True,0.0299653333333334,ionosphere,1,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6599814218329839,Train
94540,94540,12425740,1694,False,0,0,95,6.3e-05,0.915493,0.210501,98,LeakyReLU(negative_slope=0.01),294,0.979592,0.955364,0.915493,0.818301,0.96519,0.924042,0.942857,0.880705,False,0.042732666666666676,ionosphere,16,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5959639692190317,Train
100577,100577,12431777,1291,False,4,4,92,6e-05,0.9,0.224995,99,ReLU(),191,0.99187,0.982373,0.9,0.782531,0.971519,0.938268,0.914286,0.815076,False,0.06124666666666667,ionosphere,6,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6052328054787224,Train
104626,104626,12435826,2772,False,3,3,73,3.5e-05,0.772727,0.56964,95,SELU(),372,0.814126,0.578636,0.772727,0.523364,0.794798,0.553376,0.815789,0.584109,True,0.02759933333333331,diabetes,17,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6579202987686897,Train
111667,111667,12442867,2668,False,2,2,69,3.9e-05,0.745098,0.632714,90,SELU(),368,0.818182,0.588811,0.745098,0.489445,0.781792,0.543867,0.736842,0.46679,False,0.048722666666666616,diabetes,18,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6603423143073881,Train
116960,116960,12448160,2888,False,4,4,89,3.7e-05,0.766234,0.497386,99,SELU(),388,0.830855,0.620521,0.766234,0.496047,0.810694,0.579726,0.815789,0.576829,True,0.04308066666666669,diabetes,2,exp0090_politica_1_oracle_1m1l_nosbss,,,0.6136661862538056,Train
122635,122635,12453835,2897,False,4,4,98,3.6e-05,0.746753,0.583807,96,SELU(),397,0.817844,0.587795,0.746753,0.451308,0.786127,0.539634,0.776316,0.507835,False,0.04739400000000001,diabetes,5,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5803498260788867,Train
128561,128561,12459761,2895,False,4,4,96,3.7e-05,0.74026,0.601856,99,SELU(),395,0.825279,0.605113,0.74026,0.470145,0.809249,0.592696,0.75,0.430552,True,0.056679333333333304,diabetes,0,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5958552118049211,Train
130738,130738,12461938,2595,False,1,1,96,3.6e-05,0.798701,0.472748,70,SELU(),395,0.804833,0.559095,0.798701,0.542303,0.786127,0.515615,0.736842,0.37596,False,0.012470666666666666,diabetes,13,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5422151758823559,Train
139235,139235,12470435,2891,False,4,4,92,3.3e-05,0.75974,0.552848,96,SELU(),391,0.815985,0.583938,0.75974,0.445759,0.791907,0.524902,0.684211,0.250646,False,0.03749666666666666,diabetes,14,exp0090_politica_1_oracle_1m1l_nosbss,,,0.5972182473359827,Train
