,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1598771,1699571,16248371,2,False,0,0,3,0.000131,0.769737,0.530476,98,Identity(),2,0.791353,0.522209,0.769737,0.463452,0.78655,0.509135,0.763158,0.446356,True,0.014410666666666646,diabetes,1,exp0090_politica_1_oracle_1m1l,,,0.9540572019673613,topsis_pareto_train
0,1602323,1703123,16251923,3811,False,6,6,12,8.5e-05,0.796053,0.490023,95,GELU(approximate=False),411,0.800752,0.541195,0.796053,0.528448,0.799708,0.537686,0.789474,0.51821,True,0.0031326666666666725,diabetes,16,exp0090_politica_1_oracle_1m1l,,,0.9041845137906408,topsis_pareto_train
0,1607974,1708774,16257574,1105,False,3,3,6,0.000108,0.782895,0.496638,96,ReLU(),105,0.789474,0.514324,0.782895,0.494957,0.788012,0.50977,0.763158,0.450836,True,0.004386000000000001,diabetes,6,exp0090_politica_1_oracle_1m1l,,,0.9121885185974327,topsis_pareto_train
0,1614924,1715724,16264524,5404,False,6,6,5,0.000103,0.875,0.29227,99,Tanh(),604,0.886555,0.770183,0.875,0.747018,0.883987,0.76503,0.897059,0.790847,True,0.007703333333333322,Australian,17,exp0090_politica_1_oracle_1m1l,,,0.9551984855166543,topsis_pareto_train
0,1622517,1723317,16272117,3000,False,6,6,1,0.000315,0.860294,0.309968,97,SELU(),300,0.897059,0.791929,0.860294,0.718862,0.888889,0.77563,0.867647,0.732841,True,0.024510000000000032,Australian,18,exp0090_politica_1_oracle_1m1l,,,0.9634912082647594,topsis_pareto_train
0,1629494,1730294,16279094,3102,False,7,7,3,0.000114,0.852941,0.368939,98,SELU(),302,0.894958,0.787209,0.852941,0.703108,0.885621,0.76846,0.882353,0.761092,True,0.028011333333333388,Australian,2,exp0090_politica_1_oracle_1m1l,,,0.9606305836019489,topsis_pareto_train
0,1633921,1734721,16283521,3704,False,5,5,5,0.000137,0.860294,0.350165,98,GELU(approximate=False),404,0.894958,0.786782,0.860294,0.716249,0.887255,0.771115,0.867647,0.732841,True,0.023109333333333353,Australian,5,exp0090_politica_1_oracle_1m1l,,,0.9624405570262463,topsis_pareto_train
0,1640712,1741512,16290312,1202,False,4,4,3,0.000146,0.845588,0.428916,98,ReLU(),102,0.897059,0.790847,0.845588,0.687467,0.885621,0.76764,0.882353,0.761092,True,0.03431400000000003,Australian,0,exp0090_politica_1_oracle_1m1l,,,0.9607805293741154,topsis_pareto_train
0,1644551,1745351,16294151,2002,False,4,4,3,0.000202,0.867647,0.335374,99,LeakyReLU(negative_slope=0.01),202,0.892857,0.783097,0.867647,0.73474,0.887255,0.772174,0.867647,0.730961,True,0.01680666666666671,Australian,13,exp0090_politica_1_oracle_1m1l,,,0.9566885800749245,topsis_pareto_train
0,1647080,1747880,16296680,1600,False,0,0,1,0.000409,0.889706,0.436352,98,LeakyReLU(negative_slope=0.01),200,0.884454,0.771134,0.889706,0.778258,0.885621,0.772584,0.867647,0.732841,True,0.0035013333333333563,Australian,14,exp0090_politica_1_oracle_1m1l,,,0.9525402821449231,topsis_pareto_train
